episode,steps,return
1061,200,-308.0
1062,172,-241.0
1063,200,-335.0
1064,200,-344.0
1065,200,-335.0
1066,104,-155.0
1067,115,-202.0
1068,200,-326.0
1069,112,-199.0
1070,86,-119.0
1071,200,-272.0
1072,200,-317.0
1073,84,-144.0
1074,200,-317.0
1075,200,-308.0
1076,117,-150.0
1077,200,-344.0
1078,200,-326.0
1079,200,-344.0
1080,200,-308.0
1081,43,-58.0
1082,200,-245.0
1083,176,-299.0
1084,145,-178.0
1085,200,-317.0
1086,84,-81.0
1087,200,-272.0
1088,77,-110.0
1089,200,-335.0
1090,185,-254.0
1091,200,-317.0
1092,200,-263.0
1093,200,-389.0
1094,200,-317.0
1095,200,-308.0
1096,200,-335.0
1097,200,-281.0
1098,82,-124.0
1099,180,-294.0
1100,23,-11.0
1101,80,-77.0
1102,97,-121.0
1103,200,-353.0
1104,200,-353.0
1105,200,-317.0
1106,94,-145.0
1107,65,-98.0
1108,200,-281.0
1109,200,-317.0
1110,151,-211.0
1111,200,-317.0
1112,38,-53.0
1113,200,-326.0
1114,147,-198.0
1115,200,-281.0
1116,125,-194.0
1117,200,-326.0
1118,200,-281.0
1119,200,-317.0
1120,111,-135.0
1121,38,-26.0
1122,21,-9.0
1123,113,-191.0
1124,200,-317.0
1125,200,-290.0
1126,200,-308.0
1127,200,-317.0
1128,191,-269.0
1129,200,-335.0
1130,200,-335.0
1131,200,-317.0
1132,31,-10.0
1133,200,-290.0
1134,200,-353.0
1135,94,-172.0
1136,200,-308.0
1137,195,-246.0
1138,124,-157.0
1139,114,-147.0
1140,116,-194.0
1141,200,-281.0
1142,200,-335.0
1143,200,-344.0
1144,200,-290.0
1145,68,-65.0
1146,81,-69.0
1147,47,-44.0
1148,200,-317.0
1149,95,-119.0
1150,200,-299.0
1151,200,-281.0
1152,200,-272.0
1153,200,-335.0
1154,200,-326.0
1155,200,-281.0
1156,200,-281.0
1157,200,-335.0
1158,49,-46.0
1159,74,-98.0
1160,19,2.0
1161,20,-8.0
1162,200,-353.0
1163,200,-254.0
1164,200,-326.0
1165,124,-166.0
1166,76,-127.0
1167,200,-326.0
1168,200,-398.0
1169,200,-317.0
1170,200,-362.0
1171,63,-87.0
1172,200,-308.0
1173,151,-283.0
1174,200,-281.0
1175,200,-326.0
1176,200,-308.0
1177,200,-290.0
1178,179,-248.0
1179,200,-326.0
1180,194,-281.0
1181,200,-389.0
1182,200,-272.0
1183,200,-308.0
1184,200,-344.0
1185,200,-326.0
1186,108,-150.0
1187,200,-317.0
1188,200,-335.0
1189,200,-389.0
1190,50,-47.0
1191,97,-130.0
1192,200,-281.0
1193,53,-59.0
1194,35,-50.0
1195,144,-186.0
1196,200,-326.0
1197,134,-176.0
1198,200,-344.0
1199,159,-192.0
1200,200,-290.0
1201,58,-91.0
1202,138,-180.0
1203,164,-287.0
1204,200,-335.0
1205,14,7.0
1206,38,-26.0
1207,189,-249.0
1208,83,-80.0
1209,60,-57.0
1210,200,-263.0
1211,200,-290.0
1212,128,-179.0
1213,200,-290.0
1214,149,-209.0
1215,200,-299.0
1216,200,-335.0
1217,75,-99.0
1218,46,-70.0
1219,200,-299.0
1220,200,-353.0
1221,200,-398.0
1222,154,-250.0
1223,179,-338.0
1224,200,-290.0
1225,75,-117.0
1226,200,-362.0
1227,114,-174.0
1228,200,-362.0
1229,200,-371.0
1230,200,-272.0
1231,200,-380.0
1232,70,-76.0
1233,200,-335.0
1234,200,-335.0
1235,58,-73.0
1236,92,-143.0
1237,135,-204.0
1238,200,-326.0
1239,12,9.0
1240,200,-290.0
1241,200,-335.0
1242,158,-272.0
1243,200,-272.0
1244,168,-219.0
1245,132,-183.0
1246,200,-245.0
1247,68,-83.0
1248,200,-353.0
1249,200,-281.0
1250,200,-299.0
1251,200,-380.0
1252,200,-362.0
1253,16,-13.0
1254,171,-249.0
