episode,steps,return
906,13,-1.0
907,26,-50.0
908,15,-3.0
909,17,-14.0
910,22,-10.0
911,18,-15.0
912,20,-26.0
913,11,1.0
914,24,-12.0
915,16,-4.0
916,18,-15.0
917,22,-10.0
918,13,8.0
919,16,-4.0
920,13,8.0
921,23,-20.0
922,18,3.0
923,21,-18.0
924,21,-18.0
925,22,-46.0
926,20,1.0
927,22,-1.0
928,23,-11.0
929,24,-21.0
930,19,2.0
931,14,-20.0
932,21,-27.0
933,7,14.0
934,11,10.0
935,16,-22.0
936,20,1.0
937,24,-21.0
938,28,-16.0
939,27,-24.0
940,16,-13.0
941,11,10.0
942,27,-60.0
943,14,-20.0
944,19,2.0
945,14,-2.0
946,24,-12.0
947,11,10.0
948,13,-10.0
949,8,4.0
950,16,-4.0
951,25,-13.0
952,27,-24.0
953,25,-4.0
954,19,-16.0
955,15,6.0
956,24,-3.0
957,25,-22.0
958,19,-16.0
959,19,-7.0
960,22,-10.0
961,14,-2.0
962,12,9.0
963,25,-4.0
964,21,-18.0
965,18,-6.0
966,26,-14.0
967,15,-3.0
968,19,-16.0
969,18,-6.0
970,15,-3.0
971,15,6.0
972,27,-51.0
973,23,-11.0
974,28,-25.0
975,17,-5.0
976,17,-23.0
977,19,-7.0
978,20,-17.0
979,16,5.0
980,15,-21.0
981,12,-18.0
982,17,4.0
983,18,-15.0
984,15,6.0
985,14,-2.0
986,26,-5.0
987,20,-8.0
988,21,-18.0
989,15,-21.0
990,29,-35.0
991,21,0.0
992,15,-3.0
993,14,-11.0
994,22,-10.0
995,22,-10.0
996,24,-21.0
997,22,-19.0
998,17,4.0
999,26,-14.0
1000,14,-2.0
1001,30,-36.0
1002,19,2.0
1003,22,-28.0
1004,12,9.0
1005,11,10.0
1006,24,-12.0
1007,10,11.0
1008,15,-21.0
1009,21,-9.0
1010,15,-3.0
1011,21,-27.0
1012,10,11.0
1013,16,5.0
1014,12,9.0
1015,15,-12.0
1016,15,-21.0
1017,17,-5.0
1018,20,-8.0
1019,7,5.0
1020,15,-3.0
1021,17,-5.0
1022,24,-39.0
1023,23,-38.0
1024,27,-42.0
1025,23,-11.0
1026,16,-4.0
1027,13,8.0
1028,20,-8.0
1029,19,-16.0
1030,14,-2.0
1031,23,-11.0
1032,18,-15.0
1033,17,-5.0
1034,21,-9.0
1035,16,-13.0
1036,19,2.0
1037,26,-5.0
1038,23,-20.0
1039,17,4.0
1040,19,2.0
1041,12,0.0
1042,19,-16.0
1043,15,-3.0
1044,18,-6.0
1045,17,-5.0
1046,20,-8.0
1047,17,-5.0
1048,15,6.0
1049,15,-12.0
1050,23,-11.0
1051,13,8.0
1052,10,2.0
1053,17,4.0
1054,28,-43.0
1055,31,-28.0
1056,21,-27.0
1057,25,-31.0
1058,18,3.0
1059,11,10.0
1060,17,4.0
1061,21,-18.0
1062,26,-23.0
1063,8,13.0
1064,17,-14.0
1065,17,-5.0
1066,13,-1.0
1067,22,-28.0
1068,14,-2.0
1069,21,-18.0
1070,22,-10.0
1071,20,-8.0
1072,20,-8.0
1073,15,-3.0
1074,29,-35.0
1075,9,12.0
1076,18,3.0
1077,9,3.0
1078,20,-8.0
1079,23,-11.0
1080,19,2.0
1081,15,-21.0
1082,25,-22.0
1083,11,10.0
1084,22,-1.0
1085,24,-21.0
1086,12,9.0
1087,20,-26.0
1088,17,4.0
1089,17,4.0
1090,24,-21.0
1091,10,2.0
1092,20,-26.0
1093,15,6.0
1094,17,-14.0
1095,17,-5.0
1096,30,-27.0
1097,13,-1.0
1098,16,5.0
1099,17,4.0
1100,24,-21.0
1101,16,5.0
1102,17,-5.0
1103,15,6.0
1104,17,4.0
1105,16,5.0
1106,22,-28.0
1107,18,3.0
1108,25,-4.0
1109,20,-8.0
1110,25,-49.0
1111,20,-26.0
1112,8,13.0
1113,21,-9.0
1114,19,-16.0
1115,16,5.0
1116,14,7.0
1117,15,-12.0
1118,23,-38.0
1119,17,-5.0
1120,11,10.0
1121,10,11.0
1122,27,-42.0
1123,13,-1.0
1124,16,-4.0
1125,13,8.0
1126,17,-14.0
1127,20,-8.0
1128,17,-5.0
1129,13,8.0
1130,21,-27.0
1131,18,-6.0
1132,14,7.0
1133,15,-3.0
1134,12,9.0
1135,7,14.0
1136,16,5.0
1137,24,-39.0
1138,23,-20.0
1139,26,-32.0
1140,28,-16.0
1141,30,-18.0
1142,9,3.0
1143,19,2.0
1144,19,-16.0
1145,15,-3.0
1146,27,-15.0
1147,7,14.0
1148,21,-18.0
1149,12,-9.0
1150,21,-18.0
1151,22,-19.0
1152,24,-12.0
1153,15,6.0
1154,14,7.0
1155,14,-2.0
1156,12,0.0
1157,15,-12.0
1158,16,-4.0
1159,16,-4.0
1160,18,-6.0
1161,21,-18.0
1162,14,7.0
1163,14,-2.0
1164,23,-20.0
1165,22,-19.0
1166,24,-21.0
1167,9,12.0
1168,15,-3.0
1169,16,5.0
1170,10,11.0
1171,26,-41.0
1172,17,-5.0
1173,14,7.0
1174,9,12.0
1175,21,-27.0
1176,11,1.0
1177,13,-1.0
1178,15,6.0
1179,20,-8.0
1180,14,7.0
1181,11,10.0
1182,14,-2.0
1183,23,-20.0
1184,14,7.0
1185,18,3.0
1186,18,3.0
1187,21,0.0
1188,17,-5.0
1189,12,0.0
1190,15,6.0
1191,23,-11.0
1192,14,7.0
1193,15,6.0
1194,12,0.0
1195,16,-4.0
1196,13,-1.0
1197,14,-2.0
1198,17,-14.0
1199,14,7.0
1200,15,6.0
1201,7,14.0
1202,20,-8.0
1203,16,5.0
1204,14,7.0
1205,12,0.0
1206,15,6.0
1207,20,1.0
1208,21,0.0
1209,19,-7.0
1210,23,-29.0
1211,15,6.0
1212,10,11.0
1213,11,10.0
1214,15,-3.0
1215,15,6.0
1216,15,-3.0
1217,16,-4.0
1218,20,-26.0
1219,14,7.0
1220,12,0.0
1221,16,-22.0
1222,20,-26.0
1223,15,6.0
1224,14,-2.0
1225,11,10.0
1226,25,-22.0
1227,10,2.0
1228,11,10.0
1229,11,10.0
1230,10,11.0
1231,14,-2.0
1232,21,-18.0
1233,19,2.0
1234,15,6.0
1235,26,-14.0
1236,9,12.0
1237,14,-2.0
1238,18,-6.0
1239,19,2.0
1240,15,-12.0
1241,15,6.0
1242,20,-8.0
1243,11,1.0
1244,13,-1.0
1245,23,-20.0
1246,20,-17.0
1247,17,4.0
1248,15,-3.0
1249,8,13.0
1250,14,-2.0
1251,21,-18.0
1252,15,6.0
1253,11,10.0
1254,16,-4.0
1255,16,5.0
1256,23,-11.0
1257,15,-3.0
1258,15,-3.0
1259,12,9.0
1260,12,0.0
1261,23,-11.0
1262,16,5.0
1263,16,-22.0
1264,7,14.0
1265,19,-7.0
1266,17,-14.0
1267,15,6.0
1268,13,8.0
1269,13,-1.0
1270,10,11.0
1271,9,12.0
1272,21,0.0
1273,15,-3.0
1274,12,-18.0
1275,16,-4.0
1276,11,10.0
1277,16,-4.0
1278,27,-15.0
1279,21,-9.0
1280,15,-12.0
1281,20,-8.0
1282,13,-1.0
1283,21,-9.0
1284,22,-19.0
1285,20,-8.0
1286,17,4.0
1287,14,-11.0
1288,7,14.0
1289,17,-14.0
1290,15,-12.0
1291,21,-9.0
1292,15,6.0
1293,13,8.0
1294,20,1.0
1295,20,1.0
1296,16,-13.0
1297,12,9.0
1298,14,-2.0
1299,9,12.0
1300,20,-8.0
1301,17,-5.0
1302,14,-2.0
1303,21,-18.0
1304,10,11.0
1305,13,-1.0
1306,25,-22.0
1307,14,-11.0
1308,16,5.0
1309,15,6.0
1310,12,9.0
1311,18,-15.0
1312,14,-2.0
1313,16,-4.0
1314,15,6.0
1315,20,1.0
1316,15,6.0
1317,19,-7.0
1318,9,12.0
1319,11,10.0
1320,15,-3.0
1321,28,-34.0
1322,9,3.0
1323,15,6.0
1324,15,-12.0
1325,17,4.0
1326,16,5.0
1327,13,-1.0
1328,17,4.0
1329,15,-12.0
1330,14,7.0
1331,27,-24.0
1332,22,-28.0
1333,18,3.0
1334,12,9.0
1335,18,-15.0
1336,10,11.0
1337,21,0.0
1338,18,-15.0
1339,14,7.0
1340,13,-1.0
1341,17,4.0
1342,17,4.0
1343,19,2.0
1344,15,-3.0
1345,13,8.0
1346,17,-5.0
1347,11,-8.0
1348,18,-15.0
1349,19,2.0
1350,11,10.0
1351,17,-5.0
1352,17,-5.0
1353,16,-4.0
1354,12,0.0
1355,20,-26.0
1356,18,3.0
